0;0;0;16,4596417771575;180,917562223773;700;21495;67;3
0;0;0;16,6164586620762;181,472576866064;875;20913;65;3
0;0;0;16,2447948346044;180,688906564357;884;21373;66;3
0;0;0;16,6222097430858;180,491132013665;840;21369;71;3
0;0;0;16,8673565380997;181,64557855127;864;21260;67;3
0;0;0;16,9323465224405;181,745658980928;904;21078;66;3
0;0;0;17,3371104815864;183,298866855524;793;21180;67;3
0;0;0;16,955928695734;181,074737782795;825;21261;66;3
0;0;0;16,416217748795;181,540544371988;735;21162;74;3
0;0;0;16,7617789935387;181,840352780267;772;21203;79;3
0;0;0;16,7508577964163;181,771778497903;893;20984;72;3
0;0;0;17,1630277245313;182,541960820983;854;21389;67;3
0;0;0;17,119706034767;182,504216328261;759;21227;64;3
0;0;0;16,8006771053745;181,26303662952;889;21267;65;3
0;0;0;17,0658540069521;181,28893862197;784;21001;64;3
0;0;0;16,9337252299232;180,991324547265;848;21094;66;3
0;0;0;16,9177888690084;180,37216310387;811;21238;72;3
0;0;0;17,0324721497985;182,432377340602;805;21095;69;3
0;0;0;16,8325317842008;181,91919432408;802;21001;75;3
0;0;0;16,779830017568;181,989411708846;794;21061;68;3
