0;0;0;66,4363558658024;449,110050573403;989;14039;109;6
0;0;0;66,468127348791;449,852442742679;1023;14103;108;6
0;0;0;67,0752565564424;449,81527936146;978;14032;99;6
0;0;0;65,8414065303193;445,810620739146;1062;13935;104;6
0;0;0;66,6618859806382;450,160774471137;987;13945;105;6
0;0;0;66,4823326630279;449,799051996553;997;13924;108;6
0;0;0;66,3532620397617;448,473982631163;1024;13933;105;6
0;0;0;66,7995160486798;449,477332574194;965;14051;109;6
0;0;0;66,1893340857788;450,355883182844;1046;14176;112;6
0;0;0;66,4631982397615;449,470934771808;1073;14089;114;6
0;0;0;66,6085440278989;451,885789014821;1013;13764;99;6
0;0;0;66,8279997110453;451,418117460088;964;13843;101;6
0;0;0;66,2496384148105;449,943375759329;998;13828;110;6
0;0;0;66,3352272727273;448,846875;995;14080;125;6
0;0;0;66,1805904748222;448,166223690827;979;13921;91;6
0;0;0;66,6642852039723;447,758448238908;1045;13997;103;6
0;0;0;67,2679121036433;452,635029704388;965;13971;110;6
0;0;0;66,545797374719;450,839799840453;984;13789;109;6
0;0;0;66,1586668565731;447,067226890756;987;14042;121;6
0;0;0;66,9755747126437;452,527514367816;1023;13920;110;6
