0;0;0;80,7215599589484;661,409094497513;1298;12667;188;13
0;0;0;80,919649205973;663,599905190804;1281;12657;195;13
0;0;0;80,505613566774;660,81408494936;1269;12737;208;13
0;0;0;80,6931080341078;659,392787295627;1256;12783;206;13
0;0;0;81,6130050505051;666,171164772727;1279;12672;206;13
0;0;0;80,63284233497;662,341828384382;1315;12831;194;13
0;0;0;80,8941807285917;664,143983598801;1321;12682;184;13
0;0;0;81,1668127839324;662,479477165856;1263;12547;207;13
0;0;0;81,3042106923198;663,023419019082;1284;12682;198;13
0;0;0;80,6202758513208;659,799890906257;1304;12833;215;13
0;0;0;81,0276990871892;662,111976707586;1286;12708;197;13
0;0;0;80,7350279373574;664,049106791532;1310;12707;198;13
0;0;0;81,6845764854614;663,818030973451;1312;12656;203;13
0;0;0;81,9526861302318;670,29456444339;1317;12639;198;13
0;0;0;81,1952561816913;666,675063948531;1300;12901;190;13
0;0;0;81,4835121798386;667,201456881021;1343;12767;190;13
0;0;0;81,3742369697918;664,616215370167;1268;12778;209;13
0;0;0;81,5524827152734;668,045961659334;1294;12728;196;13
0;0;0;81,8625906082572;664,878978884337;1274;12692;209;13
0;0;0;81,4172725093872;667,693456898618;1370;12517;200;13
