93,75;6138,125;16734;42,9106474050294;493,620920278224;2801;7476;5039;345
89,6551724137931;2911,1724137931;5929;43,8782902680512;335,864525476938;1108;4141;6869;623
93,6842105263158;12706,0526315789;27928;65,9978778817401;693,910485193402;3092;10367;3340;156
92,1052631578947;4369,73684210526;11011;39,0023434884499;362,618011382658;2164;5974;6072;478
93,4065934065934;9950,69230769231;23437;59,2078001218769;787,530895795247;2889;8205;3958;221
90,625;5050,34375;13660;56,8295855788887;808,748559747259;3220;5381;5353;421
81,25;1593,125;3875;40,7098121085595;316,494780793319;1736;1916;8126;776
85,7142857142857;2332,78571428571;6257;51,2896825396825;497,071759259259;2548;3024;7208;657
72,7272727272727;940,863636363636;1848;39,7045244690674;308,952908587258;1305;1083;8123;808
95,2380952380952;6548,75396825397;15737;43,1318364997121;405,288658606793;2802;8685;4714;312
89,2857142857143;3845,07142857143;10296;53,6326942482341;733,048688193744;2511;3964;6267;522
95,5882352941176;7640,40441176471;19481;40,6557699881843;419,789484048838;2805;10156;4326;248
88;3179,58;8185;51,3908401236302;661,803877493678;2609;3559;6701;577
97,7358490566038;15595,4641509434;39044;38,1348956568053;346,726093061541;2479;20653;323;12
97,1698113207547;16569,0801886792;43038;50,1058392276318;458,760183798854;1708;19369;294;14
86,046511627907;2648,16279069767;7454;49,1104294478528;503,669938650307;2487;3260;6965;624
88,4615384615385;2700,11538461538;6693;48,1134599946481;382,11506556061;1917;3737;7064;627
96,3414634146341;13549,1158536585;34797;52,7819643305702;412,471112785732;1946;15924;1450;44
88,8888888888889;4180,03703703704;11255;58,2111084395287;919,328444337581;3209;4159;6110;500
91,8918918918919;4411,40540540541;11012;47,2259550777501;587,074102514878;2551;5209;5974;479
