0;0;0;53,0364186771856;314,395330703605;790;21802;147;8
0;0;0;52,5279600702468;312,261900360477;886;21638;127;8
0;0;0;53,1602291628165;315,475974866014;862;21644;138;8
0;0;0;52,4733268671193;311,155835758164;860;21651;132;8
0;0;0;53,0684590948851;314,143823949174;949;21721;139;8
0;0;0;53,3141078458299;314,565870182184;838;21846;149;8
0;0;0;53,0943726130769;313,43946993052;802;21733;142;8
0;0;0;53,4036963635526;315,009863114716;818;21697;141;8
0;0;0;52,7864631230458;312,724894243149;782;21748;138;8
0;0;0;53,3774230330673;315,36314709236;872;21925;133;8
0;0;0;52,5489651340464;312,337917303329;779;21597;137;8
0;0;0;53,2886640229728;314,808149870094;906;21939;137;8
0;0;0;53,2490147557511;314,260562734855;896;21822;138;8
0;0;0;53,4955103536742;314,551997434488;851;21828;141;8
0;0;0;52,8959810874704;312,979223495181;872;21996;141;8
0;0;0;53,0744636485798;314,226588202586;865;21581;144;8
0;0;0;53,194997938711;315,18519536439;901;21831;146;8
0;0;0;53,4250331307408;315,151853036604;876;21883;154;8
0;0;0;53,203368538594;314,094077141395;783;21493;144;8
0;0;0;53,1437743636781;314,090208667737;798;21805;141;8
