94,272076372315;10777,1050119332;30861;13,5007385524372;178,862223042836;5006;27080;152;5
93,6111111111111;15190,575;34360;13,9182623606745;188,897935124321;5162;27992;174;4
93,2011331444759;15471,3824362606;34960;16,9001556593284;182,47350085242;987;26982;179;5
93,5483870967742;13255,6424731183;33589;15,4275794399577;187,355687221677;4872;26498;266;5
94,059405940594;11466,8762376238;31456;9,97852541159628;158,601968503937;1140;27940;197;4
94,4186046511628;11040,7813953488;29934;13,3945092707979;188,855443525547;4874;26481;313;6
94,4315545243619;10249,4083526682;29966;16,9671664452458;243,585196431961;5604;26345;171;5
92,9411764705882;15231,75;35304;16,1370042862108;202,139784531027;5364;25897;504;7
93,6842105263158;14534,1394736842;32971;17,0633086876155;234,743222427603;4872;25968;301;6
93,6599423631124;15875,8818443804;35076;17,798286090969;204,160766218155;2744;25789;415;6
93,4604904632153;14214,9863760218;34087;12,87533632287;171,115802690583;1073;27875;115;4
94,6547884187083;10096,2405345212;28851;10,2193995381062;161,18962904157;3005;27712;169;4
94,4700460829493;8995,58986175115;29638;13,5638808837656;222,396195965418;5341;26025;492;7
93,3884297520661;14643,9476584022;34434;13,0742426397383;173,40673446167;1367;28124;161;4
93,1232091690544;15819,9255014327;34918;12,2809496890899;175,585076314302;4537;28304;181;4
94,8717948717949;8911,17948717949;27922;8,96926244054802;153,607262014623;4517;28174;172;3
93,9546599496222;12061,9395465995;31761;13,611996522747;207,379455230368;5260;27608;188;4
94,054054054054;14075,6864864865;33580;12,2490030701909;170,85171330769;1735;28337;135;4
94,5454545454545;12925,9142857143;32796;27,8489194102202;265,972853968895;4222;24755;370;8
93,8144329896907;12682,5824742268;32559;15,8786346396966;207,644897959184;4887;27685;185;4
